"user_id","date","device","sex"
829337,"2015-03-22","Mobile","Female"
980046,"2015-04-14","Desktop","Female"
866090,"2015-02-27","Desktop","Male"
497974,"2015-04-06","Mobile","Male"
787536,"2015-01-08","Desktop","Female"
336522,"2015-02-09","Desktop","Male"
78286,"2015-02-01","Desktop","Male"
409572,"2015-02-25","Mobile","Female"
329598,"2015-02-11","Desktop","Male"
463621,"2015-01-28","Mobile","Female"
296776,"2015-03-02","Desktop","Male"
352469,"2015-02-01","Desktop","Male"
801637,"2015-04-11","Mobile","Male"
638585,"2015-04-27","Desktop","Female"
565778,"2015-02-08","Mobile","Female"
418315,"2015-01-02","Mobile","Male"
899032,"2015-01-11","Desktop","Female"
924961,"2015-04-22","Desktop","Male"
246462,"2015-01-01","Desktop","Male"
299219,"2015-04-15","Mobile","Female"
629076,"2015-03-26","Desktop","Male"
708383,"2015-02-01","Desktop","Male"
399043,"2015-04-07","Desktop","Male"
886177,"2015-04-20","Desktop","Female"
457797,"2015-02-28","Desktop","Female"
321491,"2015-01-27","Desktop","Female"
514765,"2015-01-08","Desktop","Female"
387217,"2015-03-26","Desktop","Male"
403537,"2015-02-26","Mobile","Female"
409853,"2015-03-13","Mobile","Male"
885143,"2015-03-12","Desktop","Female"
612616,"2015-02-09","Desktop","Male"
111932,"2015-03-13","Desktop","Female"
904093,"2015-04-25","Desktop","Female"
659743,"2015-04-11","Desktop","Female"
360534,"2015-01-01","Desktop","Female"
491388,"2015-02-18","Mobile","Male"
434532,"2015-04-27","Desktop","Female"
818755,"2015-03-06","Desktop","Male"
920374,"2015-02-10","Mobile","Male"
92078,"2015-01-19","Desktop","Male"
292660,"2015-03-25","Mobile","Male"
915572,"2015-03-09","Mobile","Male"
770854,"2015-02-16","Desktop","Female"
693336,"2015-02-18","Mobile","Female"
912134,"2015-01-05","Desktop","Male"
425537,"2015-04-14","Desktop","Male"
75083,"2015-02-14","Desktop","Female"
492950,"2015-02-10","Desktop","Male"
631835,"2015-03-18","Desktop","Female"
869614,"2015-02-14","Mobile","Male"
274238,"2015-02-14","Desktop","Male"
823380,"2015-03-20","Desktop","Female"
226549,"2015-02-22","Desktop","Female"
960048,"2015-01-28","Mobile","Female"
906642,"2015-03-29","Mobile","Male"
17804,"2015-02-26","Mobile","Male"
332094,"2015-04-09","Desktop","Male"
603225,"2015-03-08","Mobile","Male"
520013,"2015-03-22","Mobile","Male"
554710,"2015-01-29","Desktop","Male"
443530,"2015-02-10","Desktop","Female"
983914,"2015-04-23","Desktop","Female"
515338,"2015-02-09","Mobile","Male"
68489,"2015-01-19","Mobile","Male"
26093,"2015-02-13","Desktop","Male"
374250,"2015-04-05","Mobile","Female"
216717,"2015-01-14","Desktop","Male"
904850,"2015-02-03","Desktop","Male"
17,"2015-04-21","Desktop","Male"
190755,"2015-03-23","Mobile","Male"
569797,"2015-03-22","Desktop","Female"
262430,"2015-04-16","Desktop","Female"
206834,"2015-02-26","Desktop","Male"
258681,"2015-01-20","Desktop","Female"
906057,"2015-04-02","Mobile","Female"
363724,"2015-04-03","Desktop","Female"
107429,"2015-04-15","Mobile","Male"
302111,"2015-03-16","Mobile","Female"
851446,"2015-03-27","Mobile","Male"
971959,"2015-02-01","Mobile","Female"
455314,"2015-04-18","Desktop","Female"
491411,"2015-01-04","Desktop","Male"
863628,"2015-02-06","Desktop","Female"
40065,"2015-04-30","Desktop","Male"
227781,"2015-03-25","Mobile","Female"
783002,"2015-03-09","Desktop","Female"
764500,"2015-02-01","Desktop","Male"
383991,"2015-04-30","Desktop","Male"
331581,"2015-02-15","Desktop","Female"
404257,"2015-04-26","Mobile","Male"
964574,"2015-01-22","Desktop","Female"
491519,"2015-02-01","Desktop","Female"
740058,"2015-04-28","Desktop","Female"
412511,"2015-01-16","Desktop","Male"
69184,"2015-03-31","Desktop","Male"
454303,"2015-04-20","Mobile","Male"
60204,"2015-04-26","Mobile","Female"
607096,"2015-01-16","Desktop","Male"
641398,"2015-02-19","Desktop","Female"
338617,"2015-03-22","Desktop","Female"
658706,"2015-04-25","Desktop","Male"
549607,"2015-04-25","Desktop","Female"
479416,"2015-01-24","Desktop","Male"
202019,"2015-02-14","Desktop","Female"
183245,"2015-03-21","Desktop","Male"
324106,"2015-04-10","Desktop","Male"
566273,"2015-04-17","Desktop","Male"
147806,"2015-02-02","Desktop","Male"
511442,"2015-03-14","Desktop","Female"
838627,"2015-02-03","Desktop","Male"
829493,"2015-02-09","Desktop","Female"
644252,"2015-03-12","Desktop","Female"
611562,"2015-04-24","Desktop","Female"
935766,"2015-03-06","Desktop","Female"
213512,"2015-04-07","Desktop","Female"
887766,"2015-01-01","Desktop","Male"
92948,"2015-03-29","Desktop","Male"
858717,"2015-01-02","Desktop","Male"
523386,"2015-02-13","Desktop","Female"
339575,"2015-01-11","Desktop","Female"
452610,"2015-01-06","Mobile","Female"
37886,"2015-03-28","Mobile","Female"
612555,"2015-01-10","Mobile","Female"
351003,"2015-03-11","Desktop","Male"
813348,"2015-02-04","Desktop","Male"
742869,"2015-03-17","Mobile","Male"
216374,"2015-03-15","Mobile","Female"
525380,"2015-03-09","Mobile","Male"
255831,"2015-01-11","Desktop","Female"
748277,"2015-02-02","Desktop","Male"
619817,"2015-03-06","Desktop","Male"
922770,"2015-03-11","Desktop","Male"
904684,"2015-04-24","Mobile","Male"
238144,"2015-03-08","Mobile","Male"
682779,"2015-04-03","Desktop","Male"
5644,"2015-04-28","Mobile","Female"
850548,"2015-02-17","Mobile","Male"
455631,"2015-01-22","Desktop","Female"
938520,"2015-03-12","Mobile","Male"
173529,"2015-04-18","Desktop","Female"
527417,"2015-01-08","Desktop","Female"
963459,"2015-04-22","Desktop","Male"
34968,"2015-02-08","Mobile","Male"
832725,"2015-02-24","Desktop","Female"
830184,"2015-01-04","Desktop","Male"
499138,"2015-01-05","Desktop","Female"
572710,"2015-01-09","Desktop","Male"
441380,"2015-04-03","Desktop","Male"
489370,"2015-01-24","Desktop","Female"
862323,"2015-01-19","Desktop","Male"
704426,"2015-02-13","Mobile","Female"
480079,"2015-02-21","Mobile","Male"
932889,"2015-01-03","Desktop","Male"
571185,"2015-03-29","Desktop","Female"
555693,"2015-03-16","Desktop","Male"
161192,"2015-02-11","Desktop","Male"
147389,"2015-03-08","Mobile","Male"
786587,"2015-02-21","Desktop","Male"
173714,"2015-04-26","Desktop","Male"
822413,"2015-03-13","Desktop","Female"
458211,"2015-01-21","Desktop","Male"
184147,"2015-01-04","Mobile","Male"
932198,"2015-02-28","Desktop","Female"
810712,"2015-01-03","Mobile","Female"
914924,"2015-01-03","Desktop","Male"
700003,"2015-02-03","Mobile","Male"
194841,"2015-01-18","Desktop","Male"
625072,"2015-01-09","Mobile","Male"
826317,"2015-04-06","Desktop","Male"
176351,"2015-04-19","Desktop","Female"
595983,"2015-02-16","Mobile","Male"
661066,"2015-02-10","Desktop","Female"
25019,"2015-04-14","Mobile","Male"
214971,"2015-01-10","Desktop","Male"
639727,"2015-02-23","Desktop","Female"
685932,"2015-04-03","Desktop","Female"
246461,"2015-02-01","Mobile","Female"
128603,"2015-04-11","Mobile","Female"
374570,"2015-04-13","Desktop","Female"
964879,"2015-04-21","Desktop","Female"
655866,"2015-04-08","Desktop","Male"
688209,"2015-01-29","Mobile","Female"
157243,"2015-03-25","Desktop","Female"
661171,"2015-03-10","Desktop","Female"
763234,"2015-04-13","Mobile","Male"
938167,"2015-01-04","Desktop","Male"
370362,"2015-02-17","Desktop","Female"
267476,"2015-01-15","Desktop","Female"
373808,"2015-04-28","Desktop","Male"
902108,"2015-01-31","Desktop","Male"
697400,"2015-01-23","Desktop","Male"
69335,"2015-02-14","Mobile","Female"
698220,"2015-01-14","Mobile","Male"
177714,"2015-02-09","Desktop","Female"
402210,"2015-02-17","Mobile","Female"
958409,"2015-01-17","Mobile","Female"
263275,"2015-04-03","Desktop","Female"
214538,"2015-04-24","Desktop","Male"
490319,"2015-04-19","Desktop","Female"
561331,"2015-03-11","Desktop","Male"
937814,"2015-03-12","Desktop","Male"
412010,"2015-04-14","Desktop","Female"
23021,"2015-02-25","Desktop","Male"
439318,"2015-04-07","Desktop","Male"
380996,"2015-01-27","Mobile","Male"
246493,"2015-01-07","Desktop","Male"
626952,"2015-01-31","Desktop","Female"
16883,"2015-03-19","Mobile","Male"
16937,"2015-01-26","Mobile","Female"
535032,"2015-04-04","Mobile","Male"
859358,"2015-03-10","Desktop","Male"
339448,"2015-01-19","Mobile","Male"
889277,"2015-02-12","Mobile","Female"
506849,"2015-01-20","Desktop","Female"
231902,"2015-02-09","Desktop","Female"
356518,"2015-03-09","Mobile","Male"
174298,"2015-02-01","Mobile","Male"
914473,"2015-04-29","Desktop","Male"
249735,"2015-04-25","Desktop","Female"
824467,"2015-02-18","Mobile","Female"
988805,"2015-01-22","Desktop","Male"
205389,"2015-01-07","Desktop","Male"
591108,"2015-03-01","Desktop","Female"
996727,"2015-03-21","Desktop","Male"
565423,"2015-01-13","Desktop","Female"
618347,"2015-04-10","Desktop","Female"
465837,"2015-03-10","Desktop","Male"
891966,"2015-03-08","Desktop","Male"
525919,"2015-04-04","Desktop","Female"
860489,"2015-01-25","Desktop","Male"
386689,"2015-04-20","Desktop","Female"
415392,"2015-03-23","Mobile","Male"
22793,"2015-04-06","Desktop","Female"
929877,"2015-02-10","Desktop","Female"
55312,"2015-01-09","Desktop","Female"
395480,"2015-03-19","Desktop","Female"
240454,"2015-04-03","Mobile","Female"
523086,"2015-04-05","Mobile","Female"
108683,"2015-02-08","Desktop","Male"
288052,"2015-01-25","Mobile","Male"
305589,"2015-04-11","Mobile","Female"
224222,"2015-01-28","Mobile","Female"
425783,"2015-02-25","Mobile","Male"
343159,"2015-03-22","Desktop","Female"
258292,"2015-04-25","Desktop","Female"
978312,"2015-03-18","Desktop","Male"
506106,"2015-02-08","Desktop","Male"
705241,"2015-01-15","Mobile","Female"
581070,"2015-01-18","Desktop","Male"
418174,"2015-02-06","Mobile","Female"
723593,"2015-02-13","Desktop","Male"
794563,"2015-01-14","Mobile","Male"
72012,"2015-03-11","Desktop","Male"
92680,"2015-02-22","Desktop","Female"
191845,"2015-02-22","Desktop","Female"
768773,"2015-04-15","Desktop","Female"
404813,"2015-02-06","Desktop","Male"
267112,"2015-04-03","Desktop","Male"
829401,"2015-02-16","Desktop","Male"
95674,"2015-03-25","Desktop","Female"
924735,"2015-02-09","Desktop","Female"
964091,"2015-02-01","Desktop","Male"
796490,"2015-03-27","Desktop","Female"
66048,"2015-04-15","Mobile","Male"
424176,"2015-03-08","Mobile","Female"
82920,"2015-01-17","Desktop","Female"
348770,"2015-03-13","Desktop","Female"
678953,"2015-01-15","Mobile","Male"
547313,"2015-01-26","Mobile","Female"
347704,"2015-03-20","Desktop","Male"
931211,"2015-02-26","Desktop","Female"
313862,"2015-03-22","Mobile","Female"
553621,"2015-02-01","Mobile","Male"
590621,"2015-02-24","Desktop","Male"
482099,"2015-03-11","Desktop","Male"
297992,"2015-02-14","Mobile","Male"
261154,"2015-01-15","Desktop","Female"
940523,"2015-04-26","Desktop","Female"
756815,"2015-04-25","Desktop","Male"
948881,"2015-02-08","Desktop","Male"
800077,"2015-02-07","Mobile","Female"
690083,"2015-04-12","Desktop","Male"
97300,"2015-01-10","Mobile","Female"
14164,"2015-03-05","Mobile","Female"
525550,"2015-01-06","Mobile","Female"
779706,"2015-01-05","Mobile","Female"
887781,"2015-04-18","Desktop","Female"
963072,"2015-03-22","Desktop","Male"
539500,"2015-02-26","Desktop","Male"
396093,"2015-02-25","Desktop","Male"
823273,"2015-03-14","Mobile","Male"
645834,"2015-04-04","Desktop","Male"
23007,"2015-03-21","Desktop","Female"
225224,"2015-03-22","Desktop","Female"
337900,"2015-01-17","Mobile","Female"
145917,"2015-01-11","Desktop","Female"
266875,"2015-01-12","Desktop","Male"
599240,"2015-04-02","Desktop","Female"
865920,"2015-03-02","Mobile","Female"
732988,"2015-04-22","Desktop","Female"
388667,"2015-04-13","Desktop","Female"
218912,"2015-02-06","Desktop","Male"
181073,"2015-01-14","Desktop","Female"
965023,"2015-01-14","Desktop","Female"
947804,"2015-02-28","Desktop","Male"
472667,"2015-02-06","Mobile","Male"
936975,"2015-04-05","Desktop","Male"
811666,"2015-04-20","Desktop","Female"
675293,"2015-03-17","Desktop","Male"
36954,"2015-02-23","Desktop","Male"
177834,"2015-03-08","Desktop","Female"
450986,"2015-01-16","Desktop","Female"
43392,"2015-02-24","Desktop","Female"
473240,"2015-03-08","Mobile","Female"
975159,"2015-04-08","Desktop","Female"
10914,"2015-03-23","Desktop","Female"
50103,"2015-03-23","Mobile","Male"
37650,"2015-04-08","Desktop","Female"
910985,"2015-04-23","Desktop","Female"
600776,"2015-02-06","Desktop","Female"
70716,"2015-04-06","Desktop","Male"
169093,"2015-04-23","Mobile","Male"
767813,"2015-02-25","Mobile","Female"
55333,"2015-03-27","Mobile","Male"
169230,"2015-04-24","Mobile","Female"
735226,"2015-03-07","Desktop","Female"
469679,"2015-04-27","Desktop","Female"
971326,"2015-04-24","Mobile","Male"
464312,"2015-04-28","Desktop","Female"
928143,"2015-04-13","Desktop","Female"
364008,"2015-01-27","Desktop","Male"
883793,"2015-03-07","Mobile","Female"
552196,"2015-01-19","Desktop","Male"
365118,"2015-02-14","Desktop","Male"
452483,"2015-02-17","Mobile","Male"
562286,"2015-02-14","Desktop","Male"
287841,"2015-03-29","Mobile","Male"
671165,"2015-02-20","Desktop","Female"
101406,"2015-04-26","Desktop","Male"
575585,"2015-04-02","Desktop","Female"
143279,"2015-02-23","Desktop","Male"
559420,"2015-03-03","Desktop","Female"
258445,"2015-03-18","Desktop","Female"
941266,"2015-03-23","Desktop","Male"
133615,"2015-02-14","Desktop","Male"
726881,"2015-02-01","Desktop","Female"
924539,"2015-03-19","Desktop","Female"
84750,"2015-03-15","Desktop","Male"
1140,"2015-03-29","Desktop","Female"
121387,"2015-03-27","Mobile","Female"
634762,"2015-03-17","Desktop","Male"
138523,"2015-02-08","Desktop","Male"
725781,"2015-01-25","Mobile","Male"
946974,"2015-04-15","Desktop","Male"
343681,"2015-04-10","Mobile","Female"
3188,"2015-01-21","Desktop","Male"
500357,"2015-03-25","Desktop","Female"
261050,"2015-02-18","Desktop","Female"
554734,"2015-03-30","Desktop","Male"
567628,"2015-04-08","Mobile","Female"
116132,"2015-01-23","Desktop","Male"
825443,"2015-01-07","Mobile","Male"
509157,"2015-04-03","Mobile","Male"
340288,"2015-01-30","Desktop","Male"
687806,"2015-03-19","Desktop","Male"
567173,"2015-03-28","Desktop","Male"
946580,"2015-02-11","Desktop","Female"
355270,"2015-01-25","Mobile","Female"
597900,"2015-03-15","Desktop","Female"
2249,"2015-04-01","Desktop","Male"
741970,"2015-02-02","Mobile","Male"
213245,"2015-04-24","Desktop","Female"
427332,"2015-04-23","Desktop","Male"
999810,"2015-04-06","Mobile","Male"
14221,"2015-04-23","Desktop","Male"
739839,"2015-03-30","Desktop","Male"
365176,"2015-04-14","Mobile","Male"
152807,"2015-01-01","Desktop","Female"
38451,"2015-01-14","Desktop","Male"
757351,"2015-04-01","Mobile","Male"
91957,"2015-04-01","Desktop","Male"
793080,"2015-04-06","Desktop","Female"
798914,"2015-03-13","Desktop","Male"
148596,"2015-01-25","Desktop","Female"
491823,"2015-04-01","Desktop","Female"
664826,"2015-03-15","Desktop","Female"
716834,"2015-01-06","Desktop","Male"
784493,"2015-03-22","Desktop","Female"
622236,"2015-04-22","Desktop","Female"
872039,"2015-01-08","Mobile","Female"
350019,"2015-03-16","Desktop","Female"
822716,"2015-03-11","Mobile","Male"
908112,"2015-02-25","Desktop","Male"
178475,"2015-03-24","Desktop","Male"
180030,"2015-02-21","Mobile","Female"
143247,"2015-02-12","Desktop","Male"
698367,"2015-03-23","Mobile","Male"
117198,"2015-03-06","Desktop","Female"
620524,"2015-02-05","Desktop","Female"
536900,"2015-03-25","Desktop","Female"
590349,"2015-01-11","Mobile","Female"
237045,"2015-04-20","Mobile","Male"
825255,"2015-04-21","Mobile","Male"
698931,"2015-03-22","Desktop","Female"
741379,"2015-01-01","Desktop","Male"
219465,"2015-01-10","Mobile","Male"
150271,"2015-03-04","Desktop","Male"
732349,"2015-03-06","Desktop","Male"
881381,"2015-01-14","Mobile","Female"
776612,"2015-03-21","Desktop","Male"
634054,"2015-01-08","Desktop","Male"
448809,"2015-02-16","Desktop","Male"
234852,"2015-03-24","Mobile","Female"
863666,"2015-02-19","Desktop","Female"
390245,"2015-03-28","Desktop","Male"
275406,"2015-01-30","Mobile","Female"
84473,"2015-01-19","Desktop","Male"
961195,"2015-01-21","Mobile","Female"
455361,"2015-03-14","Desktop","Female"
335055,"2015-03-06","Mobile","Female"
614230,"2015-01-02","Desktop","Male"
949783,"2015-01-16","Mobile","Male"
195014,"2015-01-26","Desktop","Male"
628815,"2015-03-15","Mobile","Female"
832774,"2015-03-29","Desktop","Male"
752118,"2015-01-08","Desktop","Male"
175015,"2015-04-27","Desktop","Female"
594290,"2015-01-16","Desktop","Male"
364037,"2015-03-07","Desktop","Female"
230007,"2015-02-27","Desktop","Female"
963798,"2015-04-14","Desktop","Male"
250442,"2015-03-01","Desktop","Male"
148029,"2015-01-31","Mobile","Male"
656324,"2015-03-20","Mobile","Female"
910089,"2015-03-09","Desktop","Male"
719274,"2015-03-17","Mobile","Male"
723051,"2015-04-01","Desktop","Female"
943813,"2015-01-05","Mobile","Female"
245466,"2015-04-26","Mobile","Female"
437282,"2015-04-12","Desktop","Female"
11070,"2015-02-05","Desktop","Male"
46408,"2015-02-16","Mobile","Male"
677590,"2015-04-04","Desktop","Male"
860155,"2015-01-27","Desktop","Male"
471093,"2015-04-26","Desktop","Female"
716395,"2015-01-14","Mobile","Female"
900699,"2015-02-14","Desktop","Female"
170240,"2015-03-03","Desktop","Female"
114989,"2015-03-22","Mobile","Female"
664448,"2015-04-26","Mobile","Male"
362306,"2015-01-16","Desktop","Female"
578391,"2015-03-31","Desktop","Female"
531583,"2015-03-08","Mobile","Female"
546336,"2015-01-27","Mobile","Female"
623386,"2015-01-05","Mobile","Male"
823553,"2015-03-07","Mobile","Male"
569851,"2015-02-27","Desktop","Female"
645870,"2015-03-22","Desktop","Female"
469655,"2015-04-04","Mobile","Female"
359980,"2015-04-03","Desktop","Male"
511885,"2015-01-19","Desktop","Female"
65455,"2015-03-04","Desktop","Male"
265868,"2015-03-22","Mobile","Male"
162212,"2015-03-09","Mobile","Male"
497291,"2015-01-13","Desktop","Male"
619271,"2015-04-19","Mobile","Male"
45148,"2015-01-07","Desktop","Female"
908755,"2015-03-04","Desktop","Male"
401545,"2015-03-13","Desktop","Male"
452432,"2015-03-23","Desktop","Female"
495085,"2015-03-30","Desktop","Female"
61421,"2015-04-03","Desktop","Male"
401449,"2015-02-19","Desktop","Male"
310359,"2015-01-20","Desktop","Male"
699064,"2015-03-04","Mobile","Female"
933479,"2015-04-02","Mobile","Female"
274915,"2015-04-26","Desktop","Male"
819579,"2015-03-17","Mobile","Male"
179670,"2015-03-24","Desktop","Female"
968676,"2015-04-15","Desktop","Male"
802756,"2015-02-09","Desktop","Male"
715549,"2015-02-19","Mobile","Male"
323583,"2015-03-12","Mobile","Female"
173115,"2015-01-07","Desktop","Female"
243558,"2015-02-07","Mobile","Male"
522857,"2015-03-05","Mobile","Male"
802307,"2015-04-07","Mobile","Female"
979585,"2015-02-01","Mobile","Male"
883450,"2015-03-28","Desktop","Female"
676400,"2015-01-05","Desktop","Male"
287407,"2015-02-01","Mobile","Female"
173326,"2015-04-24","Mobile","Female"
397552,"2015-01-04","Mobile","Male"
36373,"2015-04-04","Desktop","Male"
864968,"2015-03-17","Desktop","Male"
86480,"2015-01-16","Desktop","Female"
649074,"2015-04-18","Mobile","Male"
46207,"2015-04-22","Desktop","Male"
163624,"2015-03-27","Desktop","Female"
426992,"2015-02-27","Desktop","Male"
413402,"2015-03-27","Mobile","Female"
930334,"2015-01-26","Desktop","Male"
529552,"2015-02-12","Desktop","Male"
25453,"2015-03-19","Desktop","Male"
437735,"2015-03-04","Mobile","Female"
483128,"2015-01-22","Desktop","Female"
414485,"2015-01-07","Desktop","Female"
839562,"2015-03-29","Desktop","Female"
256433,"2015-01-15","Desktop","Female"
481594,"2015-04-02","Desktop","Female"
310454,"2015-03-19","Desktop","Male"
551500,"2015-04-24","Mobile","Female"
91100,"2015-04-20","Desktop","Male"
208662,"2015-01-18","Desktop","Female"
481678,"2015-01-16","Mobile","Male"
142703,"2015-03-05","Mobile","Female"
575011,"2015-03-01","Desktop","Female"
810449,"2015-03-15","Mobile","Female"
458302,"2015-03-03","Desktop","Male"
109750,"2015-02-06","Desktop","Male"
810126,"2015-02-09","Mobile","Female"
609823,"2015-03-01","Desktop","Female"
771804,"2015-03-19","Desktop","Female"
531626,"2015-03-12","Desktop","Male"
780483,"2015-03-11","Desktop","Male"
564333,"2015-02-25","Mobile","Male"
220776,"2015-03-09","Desktop","Female"
630845,"2015-04-01","Mobile","Female"
913459,"2015-01-04","Desktop","Female"
66928,"2015-04-12","Desktop","Male"
255068,"2015-03-15","Mobile","Female"
244800,"2015-03-14","Mobile","Male"
405460,"2015-01-25","Desktop","Male"
784153,"2015-02-10","Mobile","Female"
664411,"2015-01-28","Mobile","Male"
678257,"2015-04-11","Desktop","Male"
71287,"2015-04-03","Mobile","Male"
72293,"2015-02-09","Desktop","Female"
258936,"2015-04-14","Desktop","Female"
395,"2015-04-06","Desktop","Female"
942268,"2015-03-04","Desktop","Male"
962724,"2015-03-14","Desktop","Male"
224765,"2015-02-04","Mobile","Male"
48360,"2015-01-01","Mobile","Female"
37652,"2015-02-15","Mobile","Female"
401630,"2015-02-15","Desktop","Male"
447251,"2015-03-01","Desktop","Female"
308330,"2015-03-05","Mobile","Female"
765571,"2015-02-23","Mobile","Male"
798094,"2015-02-21","Desktop","Female"
258224,"2015-04-21","Mobile","Female"
631961,"2015-04-05","Desktop","Female"
629353,"2015-03-21","Mobile","Female"
532093,"2015-03-23","Desktop","Female"
518359,"2015-01-14","Mobile","Male"
710585,"2015-01-25","Mobile","Female"
891961,"2015-04-25","Desktop","Male"
783017,"2015-02-03","Mobile","Female"
211190,"2015-01-06","Mobile","Female"
227121,"2015-01-30","Mobile","Male"
418972,"2015-01-08","Desktop","Female"
982882,"2015-02-27","Desktop","Female"
927041,"2015-03-26","Mobile","Male"
36595,"2015-02-09","Desktop","Female"
222137,"2015-01-10","Desktop","Male"
573908,"2015-01-21","Desktop","Female"
929701,"2015-04-15","Desktop","Male"
549326,"2015-04-02","Desktop","Female"
226243,"2015-02-06","Mobile","Male"
430362,"2015-01-13","Desktop","Male"
221331,"2015-04-29","Desktop","Male"
778262,"2015-03-29","Desktop","Male"
202209,"2015-03-02","Desktop","Male"
574857,"2015-03-22","Mobile","Female"
735426,"2015-04-12","Mobile","Female"
671869,"2015-03-13","Desktop","Female"
435232,"2015-03-05","Desktop","Female"
499562,"2015-01-29","Mobile","Female"
397003,"2015-04-15","Desktop","Male"
446132,"2015-02-06","Desktop","Female"
449230,"2015-01-10","Mobile","Male"
198701,"2015-04-25","Desktop","Female"
985671,"2015-03-05","Desktop","Female"
17046,"2015-02-16","Desktop","Female"
40167,"2015-03-20","Desktop","Female"
385398,"2015-01-13","Mobile","Male"
426777,"2015-04-29","Desktop","Female"
243434,"2015-01-03","Mobile","Male"
256711,"2015-01-12","Mobile","Female"
342978,"2015-01-16","Desktop","Female"
499533,"2015-01-18","Desktop","Male"
509335,"2015-01-25","Desktop","Male"
110911,"2015-04-05","Desktop","Male"
886547,"2015-04-26","Desktop","Female"
938006,"2015-02-07","Desktop","Female"
912159,"2015-03-12","Desktop","Female"
474624,"2015-04-04","Mobile","Male"
213761,"2015-04-17","Mobile","Female"
244633,"2015-04-25","Desktop","Male"
890038,"2015-02-18","Desktop","Female"
934022,"2015-03-09","Desktop","Male"
833006,"2015-02-22","Desktop","Female"
979622,"2015-01-07","Desktop","Female"
907892,"2015-03-16","Desktop","Female"
824422,"2015-02-06","Desktop","Female"
733375,"2015-02-02","Mobile","Male"
901727,"2015-04-09","Desktop","Female"
139411,"2015-04-10","Desktop","Female"
34208,"2015-04-12","Mobile","Female"
665492,"2015-01-19","Desktop","Female"
900296,"2015-02-23","Desktop","Male"
606823,"2015-01-21","Desktop","Male"
130112,"2015-01-28","Desktop","Female"
900492,"2015-01-23","Mobile","Male"
295967,"2015-04-11","Mobile","Male"
572864,"2015-01-09","Desktop","Female"
494160,"2015-04-24","Desktop","Male"
725738,"2015-02-02","Desktop","Female"
937922,"2015-02-07","Desktop","Female"
423206,"2015-02-11","Desktop","Female"
807835,"2015-03-28","Mobile","Female"
613798,"2015-04-09","Desktop","Male"
362389,"2015-01-19","Desktop","Female"
451346,"2015-04-19","Desktop","Male"
759641,"2015-01-21","Mobile","Female"
501640,"2015-03-28","Desktop","Female"
746024,"2015-01-06","Desktop","Female"
161161,"2015-03-09","Mobile","Male"
648215,"2015-01-11","Desktop","Female"
860000,"2015-01-21","Mobile","Male"
754562,"2015-04-11","Desktop","Female"
510809,"2015-03-30","Desktop","Male"
18270,"2015-01-01","Mobile","Female"
724900,"2015-01-08","Desktop","Female"
760080,"2015-02-18","Desktop","Female"
796836,"2015-03-14","Desktop","Female"
889623,"2015-03-11","Desktop","Male"
773150,"2015-03-14","Desktop","Female"
161696,"2015-02-08","Mobile","Female"
276720,"2015-01-17","Mobile","Female"
821569,"2015-02-25","Mobile","Male"
528319,"2015-03-11","Mobile","Female"
52245,"2015-01-09","Mobile","Male"
901411,"2015-04-05","Desktop","Female"
316334,"2015-03-03","Desktop","Male"
629109,"2015-03-24","Desktop","Male"
212535,"2015-02-27","Mobile","Female"
316846,"2015-01-28","Desktop","Female"
496133,"2015-03-10","Desktop","Female"
241466,"2015-02-13","Mobile","Female"
787863,"2015-04-03","Desktop","Female"
897390,"2015-03-13","Desktop","Female"
402770,"2015-03-16","Mobile","Male"
506981,"2015-04-17","Mobile","Female"
794771,"2015-01-31","Mobile","Female"
969532,"2015-02-22","Desktop","Male"
190353,"2015-01-07","Desktop","Male"
441446,"2015-03-24","Mobile","Male"
79103,"2015-04-28","Desktop","Male"
656703,"2015-02-16","Desktop","Female"
550359,"2015-04-27","Mobile","Male"
508156,"2015-04-19","Desktop","Female"
885834,"2015-04-24","Desktop","Female"
872741,"2015-01-11","Mobile","Male"
679961,"2015-03-05","Mobile","Male"
945112,"2015-01-12","Desktop","Female"
779673,"2015-03-21","Desktop","Female"
833670,"2015-02-26","Mobile","Female"
781982,"2015-04-13","Desktop","Female"
645544,"2015-03-07","Desktop","Female"
754427,"2015-01-02","Desktop","Female"
126979,"2015-01-21","Mobile","Female"
8035,"2015-01-12","Desktop","Male"
545603,"2015-03-05","Desktop","Female"
144779,"2015-01-14","Desktop","Female"
289662,"2015-04-19","Mobile","Female"
393021,"2015-01-04","Mobile","Female"
156665,"2015-03-10","Mobile","Male"
964307,"2015-03-18","Desktop","Female"
100016,"2015-01-31","Mobile","Male"
617421,"2015-01-12","Desktop","Female"
670470,"2015-02-18","Desktop","Male"
44319,"2015-04-21","Mobile","Female"
777717,"2015-01-29","Mobile","Female"
606165,"2015-03-21","Desktop","Male"
432218,"2015-04-24","Desktop","Male"
44367,"2015-02-15","Desktop","Female"
92476,"2015-03-19","Desktop","Male"
464477,"2015-04-14","Desktop","Female"
437143,"2015-01-27","Mobile","Female"
11595,"2015-03-16","Mobile","Female"
188605,"2015-02-20","Desktop","Female"
692326,"2015-02-08","Desktop","Male"
913045,"2015-01-31","Desktop","Male"
786671,"2015-01-14","Mobile","Male"
151840,"2015-04-16","Mobile","Female"
21605,"2015-02-04","Desktop","Female"
666191,"2015-04-29","Mobile","Female"
